(-1, 0, 2791)
(-47, 0, 289)
(-2, 0, 1586)
(-4, 0, 1150)
(-22, 0, 2982)
(-7, 0, 1371)
(-6, 0, 2776)
(-18, 0, 2666)
(-4, 0, 1113)
(-6, 0, 232)
(-5, 0, 136)
(-20, 0, 1126)
(-7, 0, 2039)
(-4, 0, 1193)
(-8, 0, 2863)
(-37, 0, 1499)
(-4, 0, 319)
(-3, 0, 665)
(-42, 0, 2952)
(-2, 0, 238)
(-6, 0, 129)
(-3, 0, 592)
(-9, 0, 1801)
(-16, 0, 2923)
(-4, 0, 882)
(-31, 0, 1738)
(-8, 0, 956)
(-4, 0, 1703)
(-4, 0, 2694)
(-18, 0, 1739)
(-8, 0, 481)
(-8, 0, 2608)
(-5, 0, 311)
(-6, 0, 2151)
(-6, 0, 2514)
(-6, 0, 889)
(-4, 0, 407)
(-1, 0, 2229)
(-11, 0, 75)
(-4, 0, 2168)
(-2, 0, 1860)
(-8, 0, 1822)
(-12, 0, 363)
(-13, 0, 1373)
(-4, 0, 971)
(-11, 0, 1400)
(-18, 0, 536)
(-8, 0, 1298)
(-8, 0, 2820)
(-5, 0, 2983)
(-20, 0, 1263)
(-3, 0, 2575)
(-7, 0, 1153)
(-11, 0, 107)
(-8, 0, 200)
(-9, 0, 199)
(-7, 0, 2171)
(-12, 0, 1074)
(-21, 0, 2011)
(-4, 0, 2785)
(-11, 0, 2221)
(-8, 0, 1058)
(-4, 0, 1313)
(-5, 0, 499)
(-31, 0, 1506)
(-8, 0, 2541)
(-14, 0, 1432)
(-13, 0, 1795)
(-2, 0, 2772)
(-9, 0, 2469)
(-4, 0, 2098)
(-1, 0, 2856)
(-6, 0, 807)
(-1, 0, 883)
(-2, 0, 2222)
(-11, 0, 2073)
(-4, 0, 2411)
(-29, 0, 1969)
(-7, 0, 985)
(-3, 0, 1692)
(-1, 0, 980)
(-6, 0, 748)
(-7, 0, 1124)
(-11, 0, 1450)
(-8, 0, 158)
(-11, 0, 2373)
(-1, 0, 1663)
(-7, 0, 264)
(-1, 0, 2521)
(-5, 0, 1588)
(-12, 0, 2654)
(-7, 0, 1760)
(-8, 0, 875)
(-12, 0, 523)
(-8, 0, 2839)
(-3, 0, 2630)
(-2, 0, 168)
(-11, 0, 1160)
(-8, 0, 1753)
(-1, 0, 1179)
(-9, 0, 748)
(-4, 0, 1457)
(-2, 0, 2143)
(-11, 0, 2683)
(-9, 0, 756)
(-30, 0, 992)
(-2, 0, 2893)
(-4, 0, 1700)
(-11, 0, 1653)
(-8, 0, 987)
(-8, 0, 688)
(-10, 0, 188)
(-7, 0, 660)
(-1, 0, 318)
(-10, 0, 1885)
(-8, 0, 2001)
(-3, 0, 2767)
(-8, 0, 940)
(-3, 0, 2147)
(-11, 0, 2876)
(-10, 0, 124)
(-8, 0, 1371)
(-2, 0, 106)
(-27, 0, 1009)
(-1, 0, 889)
(-5, 0, 1270)
(-8, 0, 897)
(-2, 0, 2806)
(-2, 0, 363)
(-4, 0, 956)
(-8, 0, 962)
(-2, 0, 117)
(-8, 0, 2100)
(-2, 0, 1032)
(-11, 0, 2181)
(-12, 0, 1163)
(-18, 0, 2181)
(-6, 0, 312)
(-8, 0, 1985)
(-2, 0, 286)
(-7, 0, 1759)
(-29, 0, 2525)
(-1, 0, 640)
(-1, 0, 2950)
(-9, 0, 1971)
(-5, 0, 1830)
(-2, 0, 2802)
(-3, 0, 965)
(-14, 0, 2390)
(-8, 0, 138)
(-4, 0, 351)
(-27, 0, 1571)
(-1, 0, 2587)
(-3, 0, 847)
(-6, 0, 1805)
(-1, 0, 1165)
(-1, 0, 1291)
(-24, 0, 2330)
(-8, 0, 2787)
(-15, 0, 2807)
(-2, 0, 2061)
(-4, 0, 2852)
(-2, 0, 97)
(-27, 0, 2410)
(-2, 0, 494)
(-1, 0, 292)
(-2, 0, 1559)
(-4, 0, 1221)
(-8, 0, 2725)
(-8, 0, 676)
(-8, 0, 761)
(-1, 0, 2399)
(-5, 0, 2379)
(-8, 0, 696)
(-1, 0, 1455)
(-15, 0, 2461)
(-1, 0, 764)
(-8, 0, 346)
(-7, 0, 2030)
(-3, 0, 2838)
(-3, 0, 1167)
(-4, 0, 1066)
(-3, 0, 1756)
(-10, 0, 2395)
(-12, 0, 1885)
(-12, 0, 2220)
(-1, 0, 924)
(-3, 0, 187)
(-4, 0, 2900)
(-6, 0, 314)
(-7, 0, 197)
(-2, 0, 2142)
(-7, 0, 2785)
(-2, 0, 251)
(-4, 0, 2173)
(-1, 0, 2135)
(-4, 0, 997)
(-12, 0, 1973)
(-9, 0, 2611)
(-31, 0, 1403)
(-11, 0, 2774)
(-3, 0, 2129)
(-8, 0, 2219)
(-1, 0, 477)
(-5, 0, 984)
(-10, 0, 1990)
(-33, 0, 388)
(-8, 0, 2330)
(-16, 0, 66)
(-8, 0, 2382)
(-8, 0, 1174)
(-7, 0, 1868)
(-11, 0, 2944)
(-8, 0, 1200)
(-15, 0, 1875)
(-7, 0, 1877)
(-6, 0, 44)
(-25, 0, 2296)
(-14, 0, 140)
(-5, 0, 345)
(-8, 0, 1166)
(-4, 0, 2302)
(-8, 0, 1651)
(-9, 0, 1989)
(-8, 0, 2428)
(-18, 0, 277)
(-3, 0, 2733)
(-1, 0, 2995)
(-8, 0, 894)
(-7, 0, 2478)
(-8, 0, 847)
(-8, 0, 1474)
(-1, 0, 2330)
(-14, 0, 354)
(-4, 0, 1639)
(-4, 0, 825)
(-1, 0, 1372)
(-10, 0, 1096)
(-1, 0, 1096)
(-8, 0, 2105)
(-1, 0, 868)
(-27, 0, 832)
(-11, 0, 364)
(-21, 0, 625)
(-9, 0, 100)
(-7, 0, 2991)
(-2, 0, 1209)
(-5, 0, 643)
(-12, 0, 2341)
(-8, 0, 2452)
(-2, 0, 2049)
(-16, 0, 479)
(-13, 0, 553)
(-10, 0, 2084)
(-2, 0, 1676)
(-6, 0, 1840)
(-12, 0, 2898)
(-7, 0, 183)
(-1, 0, 1846)
(-3, 0, 934)
(-8, 0, 1849)
(-4, 0, 2256)
(-2, 0, 1193)
(-12, 0, 1444)
(-3, 0, 1741)
(-8, 0, 1747)
(-15, 0, 1167)
(-8, 0, 1900)
(-1, 0, 186)
(-1, 0, 335)
(-9, 0, 1554)
(-12, 0, 58)
(-12, 0, 678)
(-9, 0, 2283)
(-8, 0, 2055)
(-1, 0, 457)
(-3, 0, 763)
(-5, 0, 2180)
(-11, 0, 423)
(-5, 0, 1925)
(-5, 0, 1265)
(-20, 0, 2918)
(-13, 0, 1689)
(-13, 0, 1780)
(-2, 0, 1544)
(-11, 0, 667)
(-6, 0, 1100)
(-19, 0, 2051)
(-7, 0, 2309)
(-2, 0, 835)
(-19, 0, 2207)
(-1, 0, 2645)
(-11, 0, 893)
(-5, 0, 1711)
(-1, 0, 1879)
(-2, 0, 1898)
(-2, 0, 2162)
(-4, 0, 242)
(-3, 0, 2187)
(-8, 0, 2476)
(-3, 0, 2205)
(-3, 0, 1535)
(-20, 0, 2092)
(-3, 0, 911)
(-4, 0, 1723)
(-1, 0, 2618)
(-6, 0, 1376)
(-17, 0, 2748)
(-1, 0, 1793)
(-8, 0, 971)
(-4, 0, 254)
(-7, 0, 2191)
(-2, 0, 613)
(-3, 0, 429)
(-4, 0, 1219)
(-19, 0, 2750)
(-9, 0, 1856)
(-9, 0, 499)
(-2, 0, 2670)
(-11, 0, 995)
(-2, 0, 2892)
(-7, 0, 2876)
(-8, 0, 1592)
(-5, 0, 2098)
(-8, 0, 805)
(-8, 0, 2200)
(-1, 0, 1654)
(-5, 0, 1985)
(-8, 0, 2851)
(-18, 0, 925)
(-4, 0, 58)
(-1, 0, 1908)
(-1, 0, 1869)
(-1, 0, 1868)
(-10, 0, 647)
(-18, 0, 2447)
(-2, 0, 1599)
(-8, 0, 2176)
(-8, 0, 1318)
(-4, 0, 2828)
(-2, 0, 1514)
(-3, 0, 306)
(-6, 0, 1379)
(-1, 0, 627)
(-2, 0, 99)
(-13, 0, 2975)
(-5, 0, 941)
(-6, 0, 275)
(-5, 0, 2706)
(-15, 0, 2977)
(-2, 0, 268)
(-8, 0, 2053)
(-1, 0, 811)
(-25, 0, 900)
(-8, 0, 2409)
(-7, 0, 2992)
(-6, 0, 1463)
(-55, 0, 1077)
(-8, 0, 1953)
(-19, 0, 2803)
(-8, 0, 2496)
(-7, 0, 1426)
(-8, 0, 899)
(-9, 0, 729)
(-2, 0, 1734)
(-4, 0, 1379)
(-7, 0, 2871)
(-7, 0, 1449)
(-9, 0, 1562)
(-6, 0, 2697)
(-8, 0, 2725)
(-8, 0, 1646)
(-6, 0, 1328)
(-8, 0, 745)
(-1, 0, 1819)
(-10, 0, 2841)
(-6, 0, 1632)
(-4, 0, 260)
(-3, 0, 1310)
(-6, 0, 270)
(-1, 0, 1561)
(-3, 0, 1033)
(-14, 0, 2995)
(-1, 0, 2232)
(-8, 0, 38)
(-7, 0, 298)
(-8, 0, 470)
(-13, 0, 681)
(-7, 0, 1094)
(-43, 0, 1004)
(-5, 0, 2907)
(-10, 0, 2093)
(-12, 0, 875)
(-6, 0, 1776)
(-27, 0, 2406)
(-11, 0, 1832)
(-8, 0, 114)
(-12, 0, 335)
(-2, 0, 477)
(-8, 0, 840)
(-19, 0, 88)
(-4, 0, 385)
(-5, 0, 1610)
(-5, 0, 2088)
(-3, 0, 1047)
(-8, 0, 1934)
(-8, 0, 2842)
(-3, 0, 2987)
(-15, 0, 2752)
(-6, 0, 1211)
(-8, 0, 1256)
(-14, 0, 854)
(-14, 0, 530)
(-7, 0, 458)
(-12, 0, 1260)
(-13, 0, 1362)
(-9, 0, 1841)
(-13, 0, 2245)
(-4, 0, 225)
(-9, 0, 2404)
(-1, 0, 2025)
(-1, 0, 1541)
(-27, 0, 2569)
(-3, 0, 1156)
(-19, 0, 571)
(-3, 0, 2038)
(-11, 0, 916)
(-4, 0, 1087)
(-4, 0, 2650)
(-2, 0, 2151)
(-4, 0, 289)
(-12, 0, 2039)
(-8, 0, 2954)
(-11, 0, 1883)
(-21, 0, 1042)
(-20, 0, 2301)
(-4, 0, 238)
(-18, 0, 508)
(-15, 0, 1699)
(-4, 0, 1304)
(-4, 0, 834)
(-3, 0, 860)
(-3, 0, 994)
(-8, 0, 2544)
(-2, 0, 514)
(-8, 0, 1563)
(-16, 0, 2971)
(-3, 0, 415)
(-8, 0, 1108)
(-4, 0, 1639)
(-10, 0, 2018)
(-8, 0, 1879)
(-4, 0, 2252)
(-5, 0, 630)
(-29, 0, 2267)
(-17, 0, 149)
(-8, 0, 2813)
(-18, 0, 118)
(-8, 0, 1013)
(-9, 0, 980)
(-16, 0, 1852)
(-27, 0, 2815)
(-1, 0, 1192)
(-8, 0, 1101)
(-15, 0, 962)
(-8, 0, 2155)
(-11, 0, 2928)
(-1, 0, 1070)
(-3, 0, 1486)
(-12, 0, 1972)
(-24, 0, 951)
(-3, 0, 295)
(-8, 0, 727)
(-21, 0, 1849)
(-8, 0, 1602)
(-10, 0, 2531)
(-1, 0, 2444)
(-3, 0, 2229)
(-1, 0, 1094)
(-2, 0, 2130)
(-7, 0, 376)
(-11, 0, 1010)
(-3, 0, 816)
(-10, 0, 2800)
(-1, 0, 2903)
(-6, 0, 1221)
(-4, 0, 33)
(-2, 0, 2402)
(-10, 0, 1320)
(-26, 0, 2263)
(-38, 0, 2349)
(-8, 0, 1692)
(-4, 0, 314)
(-15, 0, 322)
(-3, 0, 2471)
(-12, 0, 1478)
(-13, 0, 1787)
(-1, 0, 899)
(-10, 0, 1657)
(-2, 0, 915)
(-12, 0, 2360)
(-5, 0, 1437)
(-19, 0, 186)
(-8, 0, 1708)
(-3, 0, 1947)
(-6, 0, 2072)
(-8, 0, 1299)
(-8, 0, 631)
(-23, 0, 493)
(-20, 0, 781)
(-4, 0, 2571)
(-3, 0, 130)
(-25, 0, 1279)
(-7, 0, 500)
(-14, 0, 2102)
(-6, 0, 2573)
(-5, 0, 676)
(-44, 0, 890)
(-12, 0, 2670)
(-2, 0, 1198)
(-6, 0, 640)
(-2, 0, 2973)
(-3, 0, 1784)
(-2, 0, 192)
(-11, 0, 807)
(-26, 0, 2348)
(-16, 0, 2928)
(-1, 0, 378)
(-26, 0, 1428)
(-3, 0, 1182)
(-8, 0, 530)
(-9, 0, 1076)
(-8, 0, 2834)
(-23, 0, 1446)
(-3, 0, 2996)
(-8, 0, 1781)
(-4, 0, 2856)
(-7, 0, 2999)
(-1, 0, 102)
(-9, 0, 405)
(-8, 0, 2197)
(-4, 0, 1023)
(-4, 0, 1670)
(-3, 0, 2956)
(-3, 0, 1075)
(-13, 0, 1351)
(-3, 0, 2560)
(-6, 0, 2860)
(-3, 0, 225)
(-1, 0, 555)
(-20, 0, 1926)
(-1, 0, 2143)
(-8, 0, 2172)
(-6, 0, 2642)
(-32, 0, 1510)
(-35, 0, 1404)
(-3, 0, 1489)
(-4, 0, 2845)
(-6, 0, 2908)
(-8, 0, 1676)
(-6, 0, 1381)
(-8, 0, 1742)
(-3, 0, 2980)
(-11, 0, 2434)
(-5, 0, 1985)
(-8, 0, 2954)
(-2, 0, 685)
(-2, 0, 1869)
(-8, 0, 727)
(-4, 0, 2517)
(-13, 0, 1969)
(-2, 0, 1790)
(-4, 0, 1058)
(-3, 0, 924)
(-7, 0, 875)
(-3, 0, 2352)
(-6, 0, 68)
(-18, 0, 1918)
(-17, 0, 1870)
(-1, 0, 84)
(-8, 0, 2503)
(-8, 0, 810)
(-10, 0, 2680)
(-8, 0, 349)
(-2, 0, 1572)
(-3, 0, 1295)
(-6, 0, 2976)
(-1, 0, 2963)
(-1, 0, 2419)
(-8, 0, 850)
(-4, 0, 1651)
(-10, 0, 1100)
(-2, 0, 1192)
(-1, 0, 2832)
(-12, 0, 27)
(-2, 0, 1311)
(-20, 0, 860)
(-1, 0, 2320)
(-8, 0, 1073)
(-8, 0, 1372)
(-8, 0, 2187)
(-21, 0, 1416)
(-2, 0, 2177)
(-6, 0, 1664)
(-9, 0, 2854)
(-1, 0, 1339)
(-6, 0, 2245)
(-13, 0, 632)
(-7, 0, 2563)
(-2, 0, 1074)
(-1, 0, 2824)
(-30, 0, 2535)
(-1, 0, 1329)
(-2, 0, 793)
(-1, 0, 794)
(-11, 0, 1942)
(-5, 0, 1047)
(-34, 0, 368)
(-6, 0, 280)
(-3, 0, 1472)
(-8, 0, 2393)
(-12, 0, 2240)
(-17, 0, 2159)
(-3, 0, 563)
(-9, 0, 2957)
(-18, 0, 352)
(-9, 0, 540)
(-1, 0, 1850)
(-17, 0, 442)
(-15, 0, 1373)
(-6, 0, 1925)
(-13, 0, 810)
(-2, 0, 2739)
(-7, 0, 826)
(-12, 0, 2082)
(-8, 0, 1036)
(-5, 0, 1184)
(-13, 0, 2946)
(-8, 0, 2070)
(-18, 0, 2198)
(-4, 0, 956)
(-10, 0, 2170)
(-4, 0, 2388)
(-5, 0, 2889)
(-3, 0, 1626)
(-4, 0, 1650)
(-2, 0, 242)
(-7, 0, 412)
(-17, 0, 2745)
(-4, 0, 901)
(-6, 0, 640)
(-13, 0, 2015)
(-1, 0, 184)
(-3, 0, 504)
(-1, 0, 2771)
(-8, 0, 2811)
(-1, 0, 2927)
(-20, 0, 2159)
(-1, 0, 1159)
(-8, 0, 1151)
(-5, 0, 2387)
(-2, 0, 136)
(-8, 0, 1145)
(-1, 0, 1670)
(-12, 0, 1525)
(-6, 0, 665)
(-7, 0, 1012)
(-2, 0, 2110)
(-25, 0, 1419)
(-3, 0, 2556)
(-39, 0, 2763)
(-15, 0, 370)
(-8, 0, 358)
(-10, 0, 1591)
(-8, 0, 2032)
(-3, 0, 76)
(-4, 0, 2400)
(-1, 0, 355)
(-20, 0, 817)
(-3, 0, 2807)
(-5, 0, 190)
(-8, 0, 2293)
(-9, 0, 2489)
(-21, 0, 2668)
(-8, 0, 2765)
(-7, 0, 688)
(-3, 0, 1629)
(-3, 0, 1348)
(-14, 0, 2993)
(-6, 0, 2508)
(-5, 0, 2758)
(-5, 0, 1349)
(-1, 0, 2094)
(-2, 0, 2490)
(-6, 0, 83)
(-1, 0, 2248)
(-6, 0, 867)
(-6, 0, 2702)
(-8, 0, 1971)
(-7, 0, 680)
(-9, 0, 2037)
(-15, 0, 2530)
(-5, 0, 1659)
(-17, 0, 1427)
(-12, 0, 1380)
(-12, 0, 2395)
(-2, 0, 2495)
(-14, 0, 2121)
(-2, 0, 1370)
(-3, 0, 2493)
(-5, 0, 626)
(-1, 0, 1753)
(-10, 0, 929)
(-2, 0, 1838)
(-8, 0, 835)
(-6, 0, 552)
(-20, 0, 546)
(-8, 0, 353)
(-18, 0, 1149)
(-4, 0, 273)
(-1, 0, 2830)
(-39, 0, 1636)
(-5, 0, 275)
(-12, 0, 332)
(-5, 0, 882)
(-8, 0, 2199)
(-30, 0, 292)
(-8, 0, 2452)
(-25, 0, 2531)
(-2, 0, 1172)
(-1, 0, 240)
(-5, 0, 1052)
(-8, 0, 1913)
(-3, 0, 2355)
(-7, 0, 2618)
(-12, 0, 1549)
(-7, 0, 2230)
(-3, 0, 280)
(-2, 0, 2972)
(-2, 0, 1830)
(-3, 0, 2902)
(-6, 0, 1392)
(-1, 0, 103)
(-15, 0, 283)
(-8, 0, 2888)
(-8, 0, 1398)
(-11, 0, 1167)
(-10, 0, 2739)
(-14, 0, 2253)
(-1, 0, 2999)
(-15, 0, 52)
(-3, 0, 866)
(-2, 0, 1196)
(-8, 0, 2701)
(-10, 0, 1127)
(-4, 0, 84)
(-4, 0, 2784)
(-2, 0, 2980)
(-3, 0, 1019)
(-8, 0, 1762)
(-1, 0, 141)
(-7, 0, 2168)
(-19, 0, 2846)
(-10, 0, 600)
(-9, 0, 1698)
(-3, 0, 2718)
(-6, 0, 234)
(-8, 0, 1705)
(-6, 0, 2562)
(-7, 0, 2144)
(-6, 0, 2005)
(-3, 0, 2174)
(-28, 0, 1933)
(-4, 0, 449)
(-4, 0, 2941)
(-3, 0, 2079)
(-9, 0, 2031)
(-18, 0, 581)
(-5, 0, 296)
(-7, 0, 1554)
(-19, 0, 2576)
(-23, 0, 2864)
(-9, 0, 1134)
(-8, 0, 2946)
(-5, 0, 2205)
(-15, 0, 1594)
(-9, 0, 88)
(-29, 0, 2142)
(-3, 0, 1086)
(-5, 0, 478)
(-9, 0, 1341)
(-3, 0, 756)
(-14, 0, 2087)
(-8, 0, 1549)
(-8, 0, 1038)
(-2, 0, 2813)
(-40, 0, 1695)
(-1, 0, 1896)
(-9, 0, 991)
(-6, 0, 743)
(-1, 0, 2604)
(-13, 0, 2723)
(-1, 0, 720)
(-8, 0, 2025)
(-6, 0, 2186)
(-1, 0, 2980)
(-19, 0, 2696)
(-4, 0, 70)
(-8, 0, 941)
(-12, 0, 611)
(-7, 0, 520)
(-5, 0, 2444)
(-19, 0, 1726)
(-1, 0, 322)
(-17, 0, 401)
(-12, 0, 2328)
(-2, 0, 2270)
(-23, 0, 997)
(-1, 0, 2108)
(-7, 0, 816)
(-2, 0, 1856)
(-6, 0, 680)
(-12, 0, 1446)
(-4, 0, 2248)
(-15, 0, 1044)
(-31, 0, 1024)
(-2, 0, 2835)
(-13, 0, 1618)
(-11, 0, 235)
(-4, 0, 1819)
(-15, 0, 1867)
(-18, 0, 2282)
(-25, 0, 2837)
(-9, 0, 2496)
(-8, 0, 807)
(-2, 0, 435)
(-2, 0, 438)
(-9, 0, 1947)
(-29, 0, 46)
(-8, 0, 213)
(-13, 0, 772)
(-8, 0, 2243)
(-3, 0, 1470)
(-3, 0, 377)
(-7, 0, 2118)
(-2, 0, 999)
(-5, 0, 1732)
(-8, 0, 1363)
(-8, 0, 1747)
(-24, 0, 2944)
(-4, 0, 2351)
(-6, 0, 557)
(-8, 0, 2820)
(-8, 0, 2397)
(-6, 0, 909)
(-1, 0, 2344)
(-7, 0, 1424)
(-15, 0, 1437)
(-8, 0, 496)
(-8, 0, 888)
(-18, 0, 2669)
(-12, 0, 586)
(-2, 0, 2831)
(-24, 0, 272)
(-8, 0, 455)
(-10, 0, 1669)
(-2, 0, 1452)
(-20, 0, 2565)
(-18, 0, 291)
(-6, 0, 931)
(-3, 0, 1319)
(-10, 0, 618)
(-8, 0, 715)
(-5, 0, 1628)
(-8, 0, 2737)
(-1, 0, 2105)
(-6, 0, 1886)
(-18, 0, 1529)
(-1, 0, 2129)
(-12, 0, 388)
(-6, 0, 1262)
(-3, 0, 1923)
(-1, 0, 2789)
(-8, 0, 983)
(-3, 0, 1156)
(-8, 0, 1089)
(-25, 0, 1557)
(-9, 0, 540)
(-9, 0, 1262)
(-5, 0, 1857)
(-8, 0, 930)
(-5, 0, 2077)
(-3, 0, 62)
(-2, 0, 1264)
(-3, 0, 1609)
(-8, 0, 337)
(-4, 0, 2188)
(-8, 0, 1403)
(-4, 0, 2929)
(-15, 0, 2602)
(-15, 0, 1993)
(-8, 0, 232)
(-3, 0, 292)
(-4, 0, 135)
(-27, 0, 2232)
(-1, 0, 1366)
(-8, 0, 1324)
(-8, 0, 810)
(-8, 0, 2888)
(-11, 0, 1772)
(-8, 0, 1435)
(-2, 0, 427)
(-8, 0, 1308)
(-8, 0, 2376)
(-6, 0, 1547)
(-8, 0, 1151)
(-1, 0, 383)
(-21, 0, 502)
(-4, 0, 647)
(-12, 0, 1205)
(-8, 0, 1550)
(-14, 0, 1591)
(-7, 0, 627)
(-6, 0, 350)
(-9, 0, 2780)
(-4, 0, 2233)
(-1, 0, 973)
(-4, 0, 548)
(-4, 0, 309)
(-3, 0, 1354)
(-22, 0, 683)
(-4, 0, 2814)
(-3, 0, 1602)
(-2, 0, 2539)
(-3, 0, 2093)
(-7, 0, 998)
(-11, 0, 161)
(-18, 0, 1984)
(-12, 0, 2325)
(-29, 0, 2670)
(-1, 0, 1585)
(-5, 0, 2187)
(-8, 0, 2334)
(-1, 0, 1421)
(-24, 0, 397)
(-10, 0, 1252)
(-13, 0, 2754)
(-2, 0, 1216)
(-11, 0, 1072)
(-8, 0, 2115)
(-3, 0, 1820)
(-4, 0, 1309)
(-16, 0, 2776)
(-10, 0, 2864)
(-9, 0, 1379)
(-57, 0, 1069)
(-6, 0, 289)
(-22, 0, 2260)
(-2, 0, 1481)
(-5, 0, 2663)
(-6, 0, 1886)
(-6, 0, 1121)
(-6, 0, 1641)
(-2, 0, 1855)
(-5, 0, 465)
(-3, 0, 792)
(-10, 0, 856)
(-11, 0, 1487)
(-8, 0, 1987)
(-3, 0, 1179)
(-1, 0, 1049)
(-8, 0, 2954)
(-6, 0, 969)
(-9, 0, 1874)
(-27, 0, 396)
(-7, 0, 1820)
(-11, 0, 1959)
(-2, 0, 1431)
(-1, 0, 2156)
(-6, 0, 1227)
(-38, 0, 304)
(-5, 0, 2374)
(-8, 0, 685)
(-3, 0, 1875)
(-3, 0, 839)
(-1, 0, 2027)
(-8, 0, 2387)
(-14, 0, 403)
(-1, 0, 2437)
(-1, 0, 2646)
(-2, 0, 337)
(-9, 0, 856)
(-8, 0, 2108)
(-9, 0, 2908)
(-8, 0, 2028)
(-8, 0, 1023)
(-7, 0, 965)
(-7, 0, 661)
(-2, 0, 918)
(-1, 0, 1492)
(-8, 0, 1368)
(-7, 0, 293)
(-7, 0, 317)
(-11, 0, 2804)
(-19, 0, 109)
(-2, 0, 392)
(-8, 0, 2767)
(-8, 0, 1114)
(-6, 0, 2272)
(-2, 0, 2423)
(-11, 0, 2533)
(-3, 0, 553)
(-5, 0, 244)
(-8, 0, 1344)
(-1, 0, 688)
(-3, 0, 1942)
(-2, 0, 2865)
(-2, 0, 77)
(-4, 0, 2768)
(-8, 0, 643)
(-3, 0, 1164)
(-19, 0, 378)
(-17, 0, 774)
(-29, 0, 1763)
(-14, 0, 1065)
(-2, 0, 2051)
(-6, 0, 1090)
(-2, 0, 2156)
(-1, 0, 990)
(-8, 0, 2618)
(-8, 0, 1277)
(-3, 0, 2629)
(-2, 0, 1724)
(-29, 0, 1277)
(-26, 0, 1441)
(-3, 0, 425)
(-1, 0, 2317)
(-3, 0, 2186)
(-7, 0, 1128)
(-15, 0, 2276)
(-7, 0, 2875)
(-32, 0, 2805)
(-8, 0, 1561)
(-5, 0, 2886)
(-8, 0, 2879)
(-9, 0, 278)
(-5, 0, 244)
(-9, 0, 1088)
(-15, 0, 1160)
(-1, 0, 2501)
(-11, 0, 2065)
(-8, 0, 2245)
(-5, 0, 2625)
(-9, 0, 2947)
(-10, 0, 2594)
(-16, 0, 2732)
(-2, 0, 2375)
(-4, 0, 2769)
(-13, 0, 940)
(-16, 0, 2256)
(-8, 0, 419)
(-8, 0, 1183)
(-13, 0, 46)
(-13, 0, 2353)
(-2, 0, 2265)
(-18, 0, 1705)
(-13, 0, 875)
(-13, 0, 1873)
(-9, 0, 505)
(-4, 0, 2145)
(-3, 0, 2378)
(-8, 0, 1353)
(-4, 0, 558)
(-5, 0, 2065)
(-20, 0, 85)
(-9, 0, 2712)
(-3, 0, 585)
(-18, 0, 1110)
(-8, 0, 1100)
(-12, 0, 2987)
(-7, 0, 1720)
(-8, 0, 762)
(-5, 0, 2874)
(-31, 0, 1840)
(-15, 0, 1275)
(-3, 0, 1633)
(-7, 0, 362)
(-15, 0, 2005)
(-8, 0, 1803)
(-6, 0, 2485)
(-19, 0, 1162)
(-4, 0, 1052)
(-6, 0, 959)
(-16, 0, 2018)
(-12, 0, 2433)
(-5, 0, 2444)
(-3, 0, 2936)
(-48, 0, 1264)
(-5, 0, 997)
(-1, 0, 1615)
(-7, 0, 2925)
(-8, 0, 229)
(-6, 0, 1882)
(-5, 0, 991)
(-8, 0, 1062)
(-1, 0, 2331)
(-13, 0, 605)
(-5, 0, 1929)
(-6, 0, 2825)
(-3, 0, 1872)
(-6, 0, 504)
(-8, 0, 1265)
(-3, 0, 386)
(-1, 0, 846)
(-19, 0, 2381)
(-30, 0, 2771)
(-2, 0, 804)
(-9, 0, 2214)
(-1, 0, 722)
(-12, 0, 922)
(-8, 0, 2698)
(-3, 0, 1222)
(-8, 0, 486)
(-2, 0, 1226)
(-48, 0, 81)
(-22, 0, 2300)
(-2, 0, 2089)
(-5, 0, 427)
(-4, 0, 1539)
(-24, 0, 913)
(-3, 0, 2400)
(-4, 0, 2106)
(-1, 0, 1583)
(-7, 0, 1352)
(-8, 0, 1106)
(-6, 0, 1195)
(-1, 0, 2694)
(-22, 0, 1708)
(-8, 0, 2702)
(-8, 0, 2568)
(-4, 0, 790)
(-2, 0, 179)
(-16, 0, 251)
(-3, 0, 31)
(-5, 0, 2226)
(-9, 0, 1323)
(-9, 0, 371)
(-3, 0, 457)
(-12, 0, 2816)
(-8, 0, 1206)
(-1, 0, 269)
(-10, 0, 1642)
(-30, 0, 1864)
(-8, 0, 2655)
(-3, 0, 512)
(-4, 0, 201)
(-4, 0, 1177)
(-3, 0, 1720)
(-8, 0, 897)
(-5, 0, 787)
(-14, 0, 1460)
(-11, 0, 2754)
(-28, 0, 267)
(-13, 0, 1243)
(-1, 0, 323)
(-2, 0, 677)
(-5, 0, 2849)
(-15, 0, 780)
(-5, 0, 163)
(-4, 0, 702)
(-8, 0, 515)
(-8, 0, 112)
(-3, 0, 2338)
(-4, 0, 1769)
(-18, 0, 2379)
(-11, 0, 2289)
(-8, 0, 1171)
(-2, 0, 898)
(-11, 0, 1929)
(-3, 0, 1994)
(-8, 0, 2253)
(-4, 0, 2173)
(-8, 0, 326)
(-6, 0, 72)
(-7, 0, 618)
(-7, 0, 2344)
(-7, 0, 2591)
(-14, 0, 1668)
(-13, 0, 1900)
(-10, 0, 2065)
(-15, 0, 1659)
(-8, 0, 1058)
(-9, 0, 2257)
(-8, 0, 995)
(-8, 0, 1610)
(-1, 0, 1660)
(-18, 0, 2942)
(-2, 0, 459)
